,username,text,is_quote_status,quote_count,reply_count,favorite_count,view_count,retweet_count,has_card,thumbnail_title,urls,hashtags,ticker,day,month,year,is_in_reply_to,is_view_count,1_day_after,3_day_after,7_day_after
309,firstadopter,"Morgan Housel on THE NVIDIA WAY:

“The definitive look at the most remarkable business story of this era.""

―Morgan Housel, New York Times bestselling author of The Psychology of Money and Same As Ever",1,0,2,19,5214.0,0,0,,0,,NVDA,21,10,2024,0,1,1,1,1
310,firstadopter,Nvidia has more than tripled over the past year https://t.co/4h2bLZGpZk,0,0,5,41,3943.0,4,0,,0,,NVDA,21,10,2024,0,1,1,1,1
311,firstadopter,"I really really hope Apple doesn't stick with 8GB RAM for iPhone 17. More RAM is the oxygen needed for more advanced AI features and capabilities.​​​​​​​​​​​​​​​​

Anyone who has tried running LLM models locally on device understands this.",0,0,1,13,2572.0,3,0,,0,,AAPL,21,10,2024,0,1,1,0,0
312,firstadopter,"Early this morning, TSMC's current CEO joked that despite their rising gross margin, it still doesn't compare to Nvidia's current 75% gross margin.

It reminded me of how former TSMC CEO Rick Tsai shared his story about working with Jensen for my book THE NVIDIA WAY. Tsai managed",1,2,2,156,22614.0,9,0,,0,,NVDA,18,10,2024,0,1,1,1,1
313,firstadopter,"“It’s been a lot of fun developing GPU parallel computing here with you, because NVIDIA embraced it and aggressively took CUDA and Tesla to market. No other company would or could have done it. NVIDIA is unique in really supporting innovation and in having a superb team of people",0,0,1,4,2538.0,0,0,,0,,NVDA,17,10,2024,1,1,0,1,1
314,firstadopter,@MatthewConnats1 IBM made Nvidia GPUs. It was real. I talked to people who worked on the relationship.,0,0,1,0,92.0,0,0,,0,,NVDA,17,10,2024,1,1,0,1,1
315,firstadopter,@MatthewConnats1 IBM made Nvidia GPUs. It was real. I talked to people who worked on the relationship.,0,0,1,0,92.0,0,0,,0,,IBM,17,10,2024,1,1,1,0,0
316,firstadopter,@MatthewConnats1 Long long time ago. Google it.,0,0,1,2,227.0,0,0,,0,,GOOG,17,10,2024,1,1,0,0,0
317,firstadopter,"Nvidia doesn't talk much about it because the current TSMC partnership is so strong, but it has in the past used other foundries for GPU manufacturing including Samsung and … wait for it …IBM!",0,0,6,49,5421.0,2,0,,0,,NVDA,17,10,2024,0,1,0,1,1
318,firstadopter,"Great sign for Nvidia -&gt; TSMC: “We now forecast the revenue contribution from server AI processors to more than triple this year” “we define server AI processor as GPUs, AI accelerators and CPUs performing training and inference .. not include networking, edge or on-device AI.”",1,1,1,46,6348.0,5,0,,0,,NVDA,17,10,2024,0,1,0,1,1
319,firstadopter,"One of the coolest things about researching THE NVIDIA WAY was learning about the unsung heroes.

Yes, everyone knows Jensen, Curtis, and Chris, but there are many other little-known figures who made critical contributions to the company's success. Here is one: John Nickolls. https://t.co/DaQ3MBHx3C",1,0,6,125,32585.0,21,0,,0,,NVDA,17,10,2024,0,1,0,1,1
320,firstadopter,"THE NVIDIA WAY is full of fun stories. Here's one that didn't make the book.

For the GeForce 256, Nvidia's marketing team wanted to emphasize the GPU's geometry processing horsepower and came up with the GeForce name.

The ""Ge"" stood for geometry as the graphics card had a large",1,1,1,23,4492.0,1,0,,0,,NVDA,17,10,2024,0,1,0,1,1
321,footnoted,BTW...the $XOM 8-K that I mention (see below) is a perfect example of how #AI can fail. It only sees the information included -- not the information excluded. https://t.co/kqpqwVK5Ox,0,0,1,6,2674.0,2,0,,1,AI,XOM,25,10,2024,0,1,0,0,0
322,footnoted,Why would $XOM fail to disclose the sudden resignation of its audit committee chair? Did it really cost that much more for an extra sentence in the 8-K? https://t.co/5WTHIJb9tK,0,1,1,17,9407.0,2,1,Cutting corners at ExxonMobil - footnoted*,1,,XOM,25,10,2024,0,1,0,0,0
323,footnoted,@bpetershome $TSLA FLS was always such a PITA because of the scanned images and sometimes multiple fonts. This was a life-changer! Thanks!,0,0,0,1,102.0,0,0,,0,,TSLA,24,10,2024,1,1,1,1,1
324,footnoted,"Spotting several tweaks in $TSLA forward looking statements. They specifically mention consumer demand for AI, robotics, automation, Autopilot,FSD and ride-hailing. Because the company insists on doing this as a scan of a PDF, comparing quarters is quite frustrating, so I may be",0,0,1,4,2447.0,0,0,,0,,TSLA,23,10,2024,0,1,1,1,1
325,footnoted,"Looks like $TSLA dumbed-down their forward-looking statements this quarter. For the first time, they state that FLS ""are not guarantees"". Just seems like an odd choice of language. https://t.co/7UpqRU3yDY",0,0,3,2,1693.0,0,0,,0,,TSLA,23,10,2024,0,1,1,1,1
326,footnoted,$AAPL tweaks its bylaws in tonights's #fridaynightdump https://t.co/1UyMRmZmhS,0,0,0,0,1478.0,0,0,,1,fridaynightdump,AAPL,23,8,2024,0,1,1,1,1
327,marginalidea,@chrshydn My man must not be using Apple Podcasts. Pause that shit and leave the app and it’s gone forever,0,0,0,1,419.0,0,0,,0,,AAPL,4,7,2024,1,1,1,1,1
328,AZ_Value,"What are the odds that some MSFT engineer took over the chat at some point and started messing with this dude?

""Conversation With Bing’s Chatbot Left Me Deeply Unsettled"" https://t.co/WdPVcn4UtE https://t.co/EGtDF24Ktf",0,0,1,2,951.0,0,0,,1,,MSFT,16,2,2023,0,1,0,0,0
329,herbgreenberg,"With rates falling, it's interesting to see how the number of ""callable"" CDs top the list at Schwab. Not long ago, it was usually just $JPM with that extra tentative sweetener... https://t.co/5cbbnfX2B7",0,1,1,5,6285.0,0,0,,0,,JPM,22,10,2024,0,1,1,0,0
330,EventDrivenMgr,Total insanity from a western / capitalist society. Ban the appreciation of Apple and Google stock prices!!!,1,0,0,1,814.0,0,0,,0,,AAPL,19,10,2024,0,1,1,1,0
331,EventDrivenMgr,Total insanity from a western / capitalist society. Ban the appreciation of Apple and Google stock prices!!!,1,0,0,1,814.0,0,0,,0,,GOOG,19,10,2024,0,1,1,1,1
332,EventDrivenMgr,"15,000 RIF is not tiny. $INTC",0,0,1,1,679.0,0,0,,0,,INTC,1,8,2024,0,1,0,0,0
333,EventDrivenMgr,"Michael Dell going public with his love for B T C. 

Last multibillionaire to get onboard loses… https://t.co/sWKMm7cGz2",0,0,0,1,484.0,0,0,,0,,T,21,6,2024,0,1,1,1,1
334,FatTailCapital,Apple “Intelligence” https://t.co/nzFbqeARCj,0,1,5,28,5923.0,1,0,,0,,AAPL,28,10,2024,0,1,1,0,0
335,FatTailCapital,"Even after you download iOS 18.1, Apple Intelligence has a waitlist https://t.co/Fu7lGGyVr2",0,0,2,2,1884.0,0,0,,0,,AAPL,28,10,2024,0,1,1,0,0
336,FatTailCapital,"We sitting here AMZN supposed to be a franchise stock and we in here talking about Kuiper. I mean listen we're talking about Kuiper not AWS not ads not retail we talking about Kuiper. Not AWS not the high margin biz that we loved for the last decade, we talking about Kuiper. https://t.co/WwXGesRX2l",0,1,2,38,4272.0,4,0,,0,,AMZN,24,10,2024,0,1,1,1,1
337,FatTailCapital,"Nvidia names their products after famous scientists
Google names theirs after desserts
Apple names theirs after national parks
HOCK: WE NAME OURS AFTER NUCLEAR MISSILES https://t.co/oe4ZLBFRqO",0,0,4,53,10194.0,2,0,,0,,AAPL,12,6,2024,0,1,1,1,1
338,FatTailCapital,"Nvidia names their products after famous scientists
Google names theirs after desserts
Apple names theirs after national parks
HOCK: WE NAME OURS AFTER NUCLEAR MISSILES https://t.co/oe4ZLBFRqO",0,0,4,53,10194.0,2,0,,0,,NVDA,12,6,2024,0,1,1,1,1
339,FatTailCapital,"Nvidia names their products after famous scientists
Google names theirs after desserts
Apple names theirs after national parks
HOCK: WE NAME OURS AFTER NUCLEAR MISSILES https://t.co/oe4ZLBFRqO",0,0,4,53,10194.0,2,0,,0,,GOOG,12,6,2024,0,1,0,0,0
340,FatTailCapital,"From Nvidia keynote on Sunday:
Amount of energy used to train a GPT-4 like model has declined 350x since 2016. Inferencing energy usage down 45,000x. https://t.co/xDFUaUCLwt",1,3,4,97,62337.0,10,0,,0,,NVDA,3,6,2024,0,1,1,1,0
341,FatTailCapital,"JPM Equity Strategist: ""With 80-90% of companies having reported... earnings growth came in better than consensus expected, at +5% y/y... The low hurdle rate entering the earnings season, combined with the better fundamentals in Q1, helped S&amp;P500 blended EPS inflect higher."" https://t.co/qbVb03oZL0",0,1,1,23,3933.0,1,0,,0,,JPM,10,5,2024,0,1,1,1,1
342,FatTailCapital,Hugh “I never miss” Johnston cuts guidance in his second quarter on the job. $DIS,0,0,0,4,2788.0,0,0,,0,,DIS,7,5,2024,0,1,0,0,0
343,FatTailCapital,"When you go to https://t.co/6pS2dKMcj4 you get ""Not found"" but when you go to other random addresses, it says ""This site can't be reached."" $GOOGL https://t.co/UFKFQv6bUv",0,0,0,5,2005.0,0,0,,1,,GOOGL,3,5,2024,0,1,1,1,1
344,FatTailCapital,"$SBUX
50 minutes 

-12%

*STARBUCKS SAYS FY ADJ. EPS MAY BE FLAT, HAD SEEN 15-20%",0,1,0,4,3768.0,0,0,,0,,SBUX,30,4,2024,1,1,0,0,0
345,FatTailCapital,"Bloomberg’s estimated ex-dividend date for $AMZN is formulaic and not based on anything from AMZN. We asked them and it’s a formula of 1) can they afford to pay a dividend and 2) do their peers pay dividends. With Google and Meta declaring dividends, most peers now do.",0,0,4,23,5234.0,0,0,,0,,META,30,4,2024,0,1,1,1,1
346,FatTailCapital,"Bloomberg’s estimated ex-dividend date for $AMZN is formulaic and not based on anything from AMZN. We asked them and it’s a formula of 1) can they afford to pay a dividend and 2) do their peers pay dividends. With Google and Meta declaring dividends, most peers now do.",0,0,4,23,5234.0,0,0,,0,,GOOG,30,4,2024,0,1,0,1,1
347,FatTailCapital,"Bloomberg’s estimated ex-dividend date for $AMZN is formulaic and not based on anything from AMZN. We asked them and it’s a formula of 1) can they afford to pay a dividend and 2) do their peers pay dividends. With Google and Meta declaring dividends, most peers now do.",0,0,4,23,5234.0,0,0,,0,,AMZN,30,4,2024,0,1,0,1,1
348,FatTailCapital,Even Peacock discloses subs $NFLX https://t.co/RcHxbexvha,0,0,1,13,2696.0,0,0,,0,,NFLX,18,4,2024,0,1,0,0,0
349,FatTailCapital,"“NetApp Announced an Expansion of Partnership with Google Cloud” is a funny headline

NetApp and GCP CEOs negotiating with each other: https://t.co/Bpn31nxn99",0,0,4,61,16403.0,2,0,,0,,GOOG,10,4,2024,0,1,1,0,0
350,FatTailCapital,Does Tim Apple know something about the next FOMC meeting that we don’t? https://t.co/JZZXtz5GAO,0,0,2,22,5224.0,4,0,,0,,AAPL,5,4,2024,0,1,0,0,1
351,LibertyRPF,"Today's Edition is out, even more jam-packed with goodies than usual:

531: Perplexity, S&amp;P Global, Nvidia &amp; Blackwell, ARM vs Qualcomm, Larry Summers, Floppy Disks, Intel &amp; Altera, Runway's Act-One, Creatine, Rick Rubin, and Tori Amos

https://t.co/iKAAvZxYzL",0,0,2,4,3925.0,1,1,"531: Perplexity, S&P Global, Nvidia & Blackwell, ARM vs Qualcomm, Larry Summers, Floppy Disks,...",1,,NVDA,25,10,2024,0,1,0,0,0
352,LibertyRPF,@perplexity_ai @AravSrinivas Strange bug with the Perplexity Mac app. Somehow I have a Perplexity logo overlapped with my Apple logo in the top left corner of my screen: https://t.co/8Ve0lS5SoL,0,1,0,1,284.0,0,0,,0,,AAPL,25,10,2024,0,1,1,1,0
353,LibertyRPF,@DylanoA4 Invest in it all in Nvidia https://t.co/MQop45sC1e,0,0,0,7,533.0,0,0,,0,,NVDA,22,10,2024,1,1,0,0,0
354,BarbarianCap,Ford guides to low end of 2024 earnings forecast as it slightly tops Wall Street's third-quarter expectations $F https://t.co/xjvI5X6F67,0,0,0,1,1366.0,0,1,Ford Motor is set to report earnings after the bell. Here's what Wall Street expects,1,,F,29,10,2024,0,1,0,0,1
355,BarbarianCap,Microsoft accuses Google of ‘shadow campaigns’ to undermine its business https://t.co/KjzNsIZfVw,0,0,0,1,1382.0,1,1,Microsoft accuses Google of ‘shadow campaigns’ to undermine its business,1,,GOOG,29,10,2024,0,1,1,1,1
356,BarbarianCap,Pfizer's Activist Battle Might Fizzle---but Its Stock Probably Won't $PFE https://t.co/3DBcjr69ZN,0,0,0,0,1190.0,0,1,Pfizer’s Activist Battle Might Fizzle—but Its Stock Probably Won’t,1,,PFE,26,10,2024,0,1,1,1,0
357,BarbarianCap,IBM stock slips on disappointing consulting and infrastructure revenue https://t.co/BgyGbaVjWE,0,0,0,1,1436.0,0,1,IBM stock slips on disappointing consulting and infrastructure revenue,1,,IBM,24,10,2024,0,1,0,0,0
358,TheStalwart,Google searches for Tony Hinchcliffe surpassed Taylor Swift after Trump's MSG rally. From @NateSilver538 https://t.co/1tRpaUvvpY https://t.co/D8zteUXJx3,0,23,79,586,255321.0,98,0,,1,,GOOG,28,10,2024,0,1,1,1,1
359,TheStalwart,The last time $TSLA shares were this high was September. https://t.co/MHV0PGDzDw,0,0,3,18,10715.0,0,0,,0,,TSLA,24,10,2024,1,1,1,1,1
360,TheStalwart,$TSLA shares ended up 24.4% today. Best single day performance since 2013.,0,4,7,101,25470.0,10,0,,0,,TSLA,24,10,2024,0,1,1,1,1
361,sprucepointcap,"The consumer is under increasing stress and being selective; you know it's bad when $NKE #Nike falls the most in 23 years. But there's a fairy tail story of a shoe and accessory retailer named Boot Barn $BOOT that wall street thinks is just killing it, defying all the odds. https://t.co/W22NA3bO1Q",0,1,1,7,3881.0,0,0,,0,Nike,NKE,28,6,2024,0,1,0,0,0
362,jessefelder,"'More than 1,500 private companies have become unicorns but in the past 20 years only Meta and Uber have transitioned to what consultancy Bain calls a ""scale insurgent"", with $10bn in annual revenue and $1bn of operating cash flow.' https://t.co/fXPjWRXQ2r",0,1,4,27,11822.0,7,1,Why tech unicorns struggle to avoid the glue factory,1,,META,6,10,2024,0,1,1,1,1
363,UnderwaterCap,@BluegrassCap @xuexishenghuo LKQ is building an $ORLY in Europe so...yes. But who's gonna pay that multiple?,0,0,0,0,0.0,0,0,,0,,ORLY,9,10,2016,1,0,0,0,1
364,KerrisdaleCap,Building AI-driven “Custom Networks” for $MSFT and other large tech cos is just marketing spin for a massive construction project that only nets $LUMN ~$800m in cash over ~3 yrs and does little to solve its fundamental lack of growth and $19b in debt. 2/8,0,0,1,7,5313.0,0,0,,0,,MSFT,27,8,2024,1,1,0,1,0
365,KerrisdaleCap,"Tilray’s craft beer strategy is a joke. Retail sales for recently acquired brands from $BUD are in steep decline. ShockTop and Bluepoint are both down over -20% YTD and according to $BUD ex-employees the group has only 10-15% EBITDA margins, well below beer industry peers. (7/9)",0,0,5,18,6424.0,0,0,,0,,BUD,18,9,2023,1,1,1,0,0
366,business,"Apple unveiled an updated MacBook Pro lineup with new M4 chips, looking to entice shoppers with speedier processing and AI capabilities https://t.co/XTkVw2DRi7",0,0,2,7,17371.0,1,1,Apple Unveils MacBook Pro With M4 Chip as Part of Upgrade Frenzy,1,,AAPL,30,10,2024,0,1,0,0,0
367,business,"The ultimate guide to Sao Paulo, whether you want the best churrascaria in town or the sexiest samba beats. Inside, an interactive Google Map will help you plan your perfect trip ⬇️ https://t.co/BsfvXqxCIb",0,0,0,5,18546.0,0,1,"The ultimate guide to Sao Paulo, from the best churrascaria in town to the sexiest samba beats",1,,GOOG,30,10,2024,0,1,0,0,0
368,AlexRubalcava,@LDrogen I think $MSFT will emerge as the big winner of this mess. If I were them I’d be prepping an asset purchase this weekend.,0,0,0,1,122.0,0,0,,0,,MSFT,18,11,2023,1,1,1,1,1
369,AlexRubalcava,"When $MSFT gets OpenAI’s tech in a $1 asset sale next week, the board can feel great about ensuring AI safety.",0,1,1,4,2345.0,0,0,,0,,MSFT,18,11,2023,0,1,1,1,1
370,AlexRubalcava,"You can build a company worth nearly a trillion dollars, and still live or die based on whether Apple decides they want to steal your lunch money. Once you’re subject to platform risk, you may never grow out of it.",0,0,1,6,893.0,0,0,,0,,AAPL,7,6,2023,0,1,1,1,1
371,IanShepherdson,"ADP employment out shortly but unlikely to offer any insight re the impact of Hurricane Milton on October payrolls. Or, indeed, anything else. It's a PR job for ADP, not useful econ data.",0,0,0,6,1468.0,0,0,,0,,ADP,30,10,2024,0,1,1,1,1
372,zerohedge,October Surprise: ADP Employment Report Signals Six-Sigma Beat (A Week Before Elections) https://t.co/i8SNxBktA5,0,5,34,147,53691.0,33,1,October Surprise: ADP Employment Report Signals Six-Sigma Beat (A Week Before Elections),1,,ADP,30,10,2024,0,1,1,1,1
373,zerohedge,"ADP private payrolls 233K, Exp. 111K, Last 143K",0,25,69,363,213189.0,56,0,,0,,ADP,30,10,2024,0,1,1,1,1
374,zerohedge,Apple Intelligence is here. Early users are underwhelmed https://t.co/Tnvlpc6jxr,0,7,42,149,58420.0,25,1,Apple Intelligence is here. Early users are underwhelmed,1,,AAPL,30,10,2024,0,1,0,0,0
375,ReformedBroker,"Why Meta is in the fight of its life against OpenAI and Apple
https://t.co/x96NQa28MM",0,0,0,1,517.0,0,1,Why Meta is in the fight of its life against OpenAI and Apple,1,,AAPL,10,10,2023,0,1,1,1,0
376,ReformedBroker,"Why Meta is in the fight of its life against OpenAI and Apple
https://t.co/x96NQa28MM",0,0,0,1,517.0,0,1,Why Meta is in the fight of its life against OpenAI and Apple,1,,META,10,10,2023,0,1,1,0,1
377,ReformedBroker,"Is Nvidia the New Tesla?
https://t.co/JgipOKtxr3",0,0,0,0,346.0,0,1,Is Nvidia the New Tesla?,1,,NVDA,22,8,2023,0,1,0,0,1
378,ReformedBroker,"Apple hits big oversold levels
https://t.co/9l2uhbxZm8",0,0,0,1,426.0,0,1,"Apple hits big oversold levels, now what?",1,,AAPL,21,8,2023,0,1,1,1,1
379,WSJmarkets,"Heard on the Street: Google might be the largest company in the world whose fate seems completely out of its hands, but the $2 trillion internet giant still has a few cards it can play https://t.co/TDecCgEGmv",0,0,0,4,4750.0,2,1,Google Looks More to What It Can Control,1,,GOOG,30,10,2024,0,1,0,0,0
380,WSJmarkets,Heard on the Street: Apple needs the latest crop of iPhones to succeed if it is going to secure a foothold in the artificial-intelligence race https://t.co/raW9pfT4cF,0,1,0,3,4619.0,0,1,Why Apple’s AI Success Hinges on the iPhone,1,,AAPL,28,10,2024,0,1,1,0,0
381,WSJmarkets,The CFPB’s enforcement action against Goldman Sachs and Apple is the latest knock on Goldman’s failed attempt to build a consumer lender https://t.co/t6SIpKj0OQ,0,0,0,3,5380.0,0,1,CFPB Details Issues With Goldman’s Apple Card,1,,AAPL,23,10,2024,0,1,0,0,0
382,Hedge_FundGirl,@JeffMacke Did not see the poll but I am a Yes. Taylor had a cardigan drop (act swiftly 😉) and $TGT had a Bluey drop (also need to be quick). The child (who is not on Twitter) has a Dec bday and celebrates both Hanukkah and Christmas so there is a lot of pressure.,0,0,1,1,149.0,0,0,,0,,TGT,25,10,2024,1,1,0,0,0
383,Hedge_FundGirl,Greetings from NYC where it is 75 and sunny and I am playing hooky and enjoying my free birthday drink. The one day a year I get a Venti. And $SBUX is amazingly in the green with the new CEO pass in full effect. https://t.co/Nk7xUNRsrn,0,0,6,7,1054.0,0,0,,0,,SBUX,23,10,2024,0,1,1,1,1
384,Hedge_FundGirl,"What a night in restaurant land. $SBUX dropping a preannounce comp bomb and kitchen sinking the 25 guidance while $MCD says hold my beer, we killed someone with our food. 😳",0,0,3,36,6225.0,4,0,,0,,MCD,22,10,2024,0,1,0,0,0
385,Hedge_FundGirl,"What a night in restaurant land. $SBUX dropping a preannounce comp bomb and kitchen sinking the 25 guidance while $MCD says hold my beer, we killed someone with our food. 😳",0,0,3,36,6225.0,4,0,,0,,SBUX,22,10,2024,0,1,1,1,1
386,Hedge_FundGirl,The marketing and product collabs for Wicked may rival even Barbie’s. Well-done Uni marketing department. $CMCSA $CROX https://t.co/WPoPey6aP8,0,0,0,0,898.0,0,0,,0,,CMCSA,15,10,2024,0,1,1,1,0
387,Hedge_FundGirl,"Fine, it’s 9/3, I have put away my white pants, and it’s ever so slightly nippy out so I needed to throw on a cardigan to run an errand at 8 pm. I capitulate, @Target. $TGT https://t.co/zLTJqWW61Y",0,0,0,2,1085.0,0,0,,0,,TGT,4,9,2024,0,1,0,0,0
388,Hedge_FundGirl,"@TraceyRyniec Valid point about growth stocks, although Roku and Zoom were never the quality of these other companies I mentioned. SHOP is also still 70 PE… fallen but nowhere near GARP valuation.",0,0,1,1,77.0,0,0,,0,,SHOP,30,8,2024,1,1,0,0,0
389,Hedge_FundGirl,@DavidMeier_TMF The ones I am least comfortable with are $NKE $SBUX and $DG - $NKE needs new leadership - I can’t get behind the team that set this great American co on fire,0,0,0,1,263.0,0,0,,0,,NKE,30,8,2024,1,1,0,0,0
390,Hedge_FundGirl,@DavidMeier_TMF The ones I am least comfortable with are $NKE $SBUX and $DG - $NKE needs new leadership - I can’t get behind the team that set this great American co on fire,0,0,0,1,263.0,0,0,,0,,SBUX,30,8,2024,1,1,0,0,0
391,Hedge_FundGirl,@SchmagoogalBZC Yes need a small miracle - good luck - maybe NVDA will come in and buy it 🤣,0,0,0,1,22.0,0,0,,0,,NVDA,30,8,2024,1,1,0,0,0
392,Hedge_FundGirl,"It is crazy how many fallen angels there are in consumer. I forgot to mention $SBUX and $DG, which very much belong on the list. They won’t all be winners… but some will be. Remember when everyone hated $MCD and it was down &gt;50% in 2003. One of these will give us that FOMO.",1,0,5,15,3191.0,1,0,,0,,MCD,30,8,2024,0,1,0,0,1
393,Hedge_FundGirl,"It is crazy how many fallen angels there are in consumer. I forgot to mention $SBUX and $DG, which very much belong on the list. They won’t all be winners… but some will be. Remember when everyone hated $MCD and it was down &gt;50% in 2003. One of these will give us that FOMO.",1,0,5,15,3191.0,1,0,,0,,SBUX,30,8,2024,0,1,0,0,0
394,Hedge_FundGirl,"For the record, there are 27 days left of summer officially and 11 days before my kid goes back to school. Plus it’s 90 degrees today. So I am rejecting all “end of summer” posts, and definitely not buying any decorative stuffed turkey pillows - yes I am calling you out $TGT on https://t.co/mqgiM38v4P",0,0,1,1,1257.0,0,0,,0,toosoon,TGT,26,8,2024,0,1,0,0,0
395,felixsalmon,"Hive mind: Can someone provide me with NVDA volume for: 
(a) the regular 9:30-4 session on Weds
(b) the aftermarket on Weds eve/Thurs am
(c) the regular 9:30-4 session on Thurs
Thanks!",0,0,2,4,10252.0,2,0,,0,,NVDA,30,8,2024,0,1,0,0,0
396,felixsalmon,@timhwang Has Jack just given testimony to Congress? And Alex Jones tried to ambush him? And… it was all caught on Google Glass?,0,0,1,1,220.0,0,0,,0,,GOOG,19,8,2024,1,1,1,0,1
397,gkm1,"Incredible interview of @nvidia CEO on the future of #AI. ""To do our life’s work in this lifetime."" 🥲",1,0,0,1,0.0,1,0,,0,AI,NVDA,4,3,2022,0,0,0,0,0
398,CitronResearch,The quantum computing story is gaining momentum and will be the second iteration of AI.  This presentation today from $RGTI CEO is beyond compelling.   $RGTI has partnered with $NVDA to solve the challenges of quantum,1,35,50,173,183520.0,48,0,,0,,NVDA,10,7,2024,0,1,0,0,0
399,CitronResearch,"$GRMN could potentially revert to $100 within the next 12 months. The company may face challenges as the latest Apple Watch updates diminish its competitive edge. While Garmin will retain a dedicated enthusiast base, numerous reviews of the Apple Watch update suggest that Apple https://t.co/QJ8lGDAhu5",0,8,60,50,50261.0,4,0,,1,,AAPL,13,6,2024,0,1,0,1,0
400,CitronResearch,"$GRMN Negative.  While the street is buzzing about $AAPL's new AI integration, the real loser from their developer conference seems to be $GRMN. Despite $GRMN trading at historically high multiples, its core fitness products just took a hit. With the new Apple Watch OS11 making",0,6,53,67,111953.0,4,0,,1,,AAPL,11,6,2024,0,1,1,1,1
401,CitronResearch,"$BIDU first step to $180.  This $TSLA partnership is small part of a much larger story.  $BIDU is still the leader in: Search, AI, and what Citron most excited about Comate, the future of programming business software in China.  Also the $TSLA news overshadowed the partnership",0,8,15,101,78536.0,25,0,,1,,TSLA,29,4,2024,0,1,0,0,0
402,CitronResearch,"$TSLA If Elon Musk deserves $47 bil for a job well done and the Musk premium on the stock...than which high profile CEO deserves to give back his G550, Yacht, and egrigous pay package for being the worst CEO of the past 10 years?  If this CEO stepped down his stock would be up",0,3,25,86,79799.0,8,0,,0,,TSLA,17,4,2024,0,1,0,0,1
403,CitronResearch,"So $MSFT swtiched from $AKAM to $EGIO claiming that $EGIO has better tools, pricing, and support.  And why is this stock not $60 today??  This is taken fro Copilot https://t.co/DBQW1MX1n4",0,4,11,49,59491.0,4,0,,0,,MSFT,15,4,2024,0,1,0,0,0
404,CitronResearch,"What could $INGN be Worth? In med-tech, a company takeout might go for 5x its sales. Inogen's has some hair, so let's say 2x instead. That puts the stock at a $20-25, add cash $25-30.  This is WITHOUT discussing their pipeline or patents (which post Apple Watch situation) we",0,6,5,42,73128.0,4,0,,0,,AAPL,5,1,2024,0,1,1,1,1
405,CitronResearch,"$ETSY is now a cesspool for counterfeit software.  $MSFT and $ADBE be on notice.    $EBAY does not have this problem.   Just Can't trust this platform. This just a snapshot of a larger problem
m https://t.co/y230piABfM",0,3,9,38,38566.0,10,0,,0,,MSFT,11,12,2023,0,1,1,0,1
406,CitronResearch,"$ETSY is now a cesspool for counterfeit software.  $MSFT and $ADBE be on notice.    $EBAY does not have this problem.   Just Can't trust this platform. This just a snapshot of a larger problem
m https://t.co/y230piABfM",0,3,9,38,38566.0,10,0,,0,,ADBE,11,12,2023,0,1,1,0,0
407,CopperfieldRscr,"9/n: Poor retail investors see a fake dividend yield (not earned) and a ""story."" $NEWT CEO Barry Sloane has regularly told his retail investors $NEWT can compete with $GOOG and $MSFT in the cloud and develop software that is superior to $CRM. But what do you expect? https://t.co/pIsQkXKAfB",0,0,1,1,0.0,0,0,,0,,GOOG,2,3,2020,1,0,0,0,0
408,CopperfieldRscr,"9/n: Poor retail investors see a fake dividend yield (not earned) and a ""story."" $NEWT CEO Barry Sloane has regularly told his retail investors $NEWT can compete with $GOOG and $MSFT in the cloud and develop software that is superior to $CRM. But what do you expect? https://t.co/pIsQkXKAfB",0,0,1,1,0.0,0,0,,0,,MSFT,2,3,2020,1,0,0,1,0
409,CopperfieldRscr,"$CRON has become a trading vehicle for pot exposure, consider it joins $AMZN, $CRM, $AMD, $AAPL, and $TSLA as the most active names among Fidelity’s retail clients. See the black sheep on this list? https://t.co/8eYYcKG7Ks",0,1,0,0,0.0,0,0,,0,,TSLA,30,8,2018,0,0,0,0,0
410,CopperfieldRscr,"On Edison Award, is $WATT the next $NVDA, $GE, $TSLA (its chosen comps), or the next $EYES, $NQ, $ONVO, $AMRS, $DDD or Theranos (winners 2)",0,0,0,1,0.0,0,0,,0,,TSLA,10,2,2017,0,0,1,1,1
411,CopperfieldRscr,"iPhone 8 design specs are complete, $WATT has no WattUp long range FCC approval, and KGI and Apple Daily reporting otherwise (1/2)",0,1,1,1,0.0,0,0,,0,,AAPL,10,2,2017,0,0,1,1,1
412,PlanMaestro,"@FTLex @FT $BIDU: Ernie

“despite both Baidu and Google spending a decade investing in AI, they were left flat-footed when Microsoft-backed OpenAI released ChatGPT” https://t.co/gpNpwpa0e3",0,0,1,2,2648.0,0,0,,0,,GOOG,7,9,2024,1,1,0,0,0
413,PlanMaestro,"Precision Scheduling Railroading  … and safety issues

Hunter Harrison's brainchild 
$CNI $CP $UNP $NSC $CSX $BH

https://t.co/Hxv4LMA7ef",0,0,0,4,2548.0,0,1,Freight Trains: Last Week Tonight with John Oliver (HBO),1,,CSX,25,8,2024,0,1,1,1,1
414,PlanMaestro,"Precision Scheduling Railroading  … and safety issues

Hunter Harrison's brainchild 
$CNI $CP $UNP $NSC $CSX $BH

https://t.co/Hxv4LMA7ef",0,0,0,4,2548.0,0,1,Freight Trains: Last Week Tonight with John Oliver (HBO),1,,NSC,25,8,2024,0,1,1,1,1
